race_name,date,full_name,finish_position,grid_position,avg_humidity,avg_air_pressure,rainfall,avg_airtemp,downforce_level,start_tyre,end_tyre,num_stops,q1,q2,q3
Austrian Grand Prix,2020-07-05,Carlos Sainz,5,8,33.8325,938.7708333,f,28.68416667,Low/medium,SOFT,MEDIUM,4,00:01:04.5,00:01:04,00:01:04
Austrian Grand Prix,2020-07-05,Sergio Perez,6,6,33.8325,938.7708333,f,28.68416667,Low/medium,SOFT,MEDIUM,3,00:01:04.5,00:01:03.9,00:01:03.9
Austrian Grand Prix,2020-07-05,Pierre Gasly,7,12,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,HARD,3,00:01:04.6,00:01:04.3,
Austrian Grand Prix,2020-07-05,Esteban Ocon,8,14,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,HARD,3,00:01:04.9,00:01:04.6,
Austrian Grand Prix,2020-07-05,Antonio Giovinazzi,9,18,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,SOFT,4,00:01:05.2,,
Austrian Grand Prix,2020-07-05,Sebastian Vettel,10,11,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,SOFT,4,00:01:04.6,00:01:04.2,
Austrian Grand Prix,2020-07-05,Nicholas Latifi,11,20,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,SOFT,4,00:01:05.8,,
Austrian Grand Prix,2020-07-05,Daniil Kvyat,12,13,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,SOFT,4,00:01:05,00:01:04.4,
Austrian Grand Prix,2020-07-05,Alexander Albon,13,4,33.8325,938.7708333,f,28.68416667,Low/medium,SOFT,SOFT,4,00:01:04.7,00:01:03.7,00:01:03.9
Austrian Grand Prix,2020-07-05,Daniel Ricciardo,,10,33.8325,938.7708333,f,28.68416667,Low/medium,SOFT,SOFT,1,00:01:04.6,00:01:04,00:01:04.2
Austrian Grand Prix,2020-07-05,Romain Grosjean,,15,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,HARD,2,00:01:05.1,00:01:04.7,
Austrian Grand Prix,2020-07-05,Kevin Magnussen,,16,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,MEDIUM,1,00:01:05.2,,
Austrian Grand Prix,2020-07-05,George Russell,,17,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,HARD,2,00:01:05.2,,
Austrian Grand Prix,2020-07-05,Lance Stroll,,9,33.8325,938.7708333,f,28.68416667,Low/medium,SOFT,SOFT,1,00:01:04.3,00:01:04,00:01:04
Austrian Grand Prix,2020-07-05,Kimi Raikkonen,,19,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,SOFT,3,00:01:05.2,,
Austrian Grand Prix,2020-07-05,Max Verstappen,,2,33.8325,938.7708333,f,28.68416667,Low/medium,MEDIUM,MEDIUM,1,00:01:04,00:01:04,00:01:03.5
Hungarian Grand Prix,2020-07-19,Lewis Hamilton,1,1,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:14.9,00:01:14.3,00:01:13.4
Hungarian Grand Prix,2020-07-19,Max Verstappen,2,7,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.5,00:01:15,00:01:14.8
Hungarian Grand Prix,2020-07-19,Valtteri Bottas,3,2,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.5,00:01:14.5,00:01:13.6
Hungarian Grand Prix,2020-07-19,Lance Stroll,4,3,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:14.9,00:01:15.2,00:01:14.4
Hungarian Grand Prix,2020-07-19,Alexander Albon,5,13,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.7,00:01:15.7,
Hungarian Grand Prix,2020-07-19,Sebastian Vettel,6,5,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.5,00:01:15.1,00:01:14.8
Hungarian Grand Prix,2020-07-19,Sergio Perez,7,4,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:14.7,00:01:15.4,00:01:14.5
Hungarian Grand Prix,2020-07-19,Daniel Ricciardo,8,11,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.8,00:01:15.7,
Hungarian Grand Prix,2020-07-19,Carlos Sainz,9,9,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.3,00:01:15.3,00:01:15
Hungarian Grand Prix,2020-07-19,Kevin Magnussen,10,0,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:16.2,,
Hungarian Grand Prix,2020-07-19,Charles Leclerc,11,6,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.8,00:01:15,00:01:14.8
Hungarian Grand Prix,2020-07-19,Daniil Kvyat,12,17,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:16.2,,
Hungarian Grand Prix,2020-07-19,Lando Norris,13,8,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.4,00:01:15.1,00:01:15
Hungarian Grand Prix,2020-07-19,Kimi Raikkonen,15,20,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:16.6,,
Hungarian Grand Prix,2020-07-19,Romain Grosjean,16,0,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:16.4,,
Hungarian Grand Prix,2020-07-19,Antonio Giovinazzi,17,19,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:16.5,,
Hungarian Grand Prix,2020-07-19,George Russell,18,12,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.6,00:01:15.7,
Hungarian Grand Prix,2020-07-19,Nicholas Latifi,19,15,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:16.1,00:01:16.5,
Hungarian Grand Prix,2020-07-19,Pierre Gasly,,10,77.19253731,986.3149254,t,20.74179104,High,,,,00:01:15.8,00:01:15.5,
British Grand Prix,2020-08-02,Lewis Hamilton,1,1,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:25.9,00:01:25.3,00:01:24.3
British Grand Prix,2020-08-02,Max Verstappen,2,3,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,SOFT,3,00:01:26.1,00:01:26.1,00:01:25.3
British Grand Prix,2020-08-02,Charles Leclerc,3,4,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:26.6,00:01:26.2,00:01:25.4
British Grand Prix,2020-08-02,Daniel Ricciardo,4,8,44.16796875,998.4085938,f,21.29140625,High,SOFT,HARD,2,00:01:26.7,00:01:26.3,00:01:26
British Grand Prix,2020-08-02,Lando Norris,5,5,44.16796875,998.4085938,f,21.29140625,High,SOFT,HARD,2,00:01:26.9,00:01:26.4,00:01:25.8
British Grand Prix,2020-08-02,Esteban Ocon,6,9,44.16796875,998.4085938,f,21.29140625,High,SOFT,HARD,2,00:01:26.4,00:01:26.3,00:01:26.2
British Grand Prix,2020-08-02,Pierre Gasly,7,11,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:26.3,00:01:26.5,
British Grand Prix,2020-08-02,Alexander Albon,8,12,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,MEDIUM,3,00:01:26.6,00:01:26.5,
British Grand Prix,2020-08-02,Lance Stroll,9,6,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:26.2,00:01:26.5,00:01:25.8
British Grand Prix,2020-08-02,Sebastian Vettel,10,10,44.16796875,998.4085938,f,21.29140625,High,SOFT,HARD,2,00:01:26.5,00:01:26.5,00:01:26.3
British Grand Prix,2020-08-02,Valtteri Bottas,11,2,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,SOFT,3,00:01:25.8,00:01:25,00:01:24.6
British Grand Prix,2020-08-02,George Russell,12,20,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:26.7,00:01:27.1,
British Grand Prix,2020-08-02,Carlos Sainz,13,7,44.16796875,998.4085938,f,21.29140625,High,SOFT,MEDIUM,3,00:01:26.7,00:01:26.1,00:01:26
British Grand Prix,2020-08-02,Antonio Giovinazzi,14,15,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:27.2,,
British Grand Prix,2020-08-02,Nicholas Latifi,15,18,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:27.7,,
British Grand Prix,2020-08-02,Romain Grosjean,16,17,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,HARD,2,00:01:27.6,,
British Grand Prix,2020-08-02,Kimi Raikkonen,17,16,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,SOFT,3,00:01:27.4,,
British Grand Prix,2020-08-02,Daniil Kvyat,,19,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,MEDIUM,1,00:01:26.8,00:01:26.7,
British Grand Prix,2020-08-02,Nico Hulkenberg,,13,44.16796875,998.4085938,f,21.29140625,High,HARD,HARD,1,00:01:26.3,00:01:26.6,
British Grand Prix,2020-08-02,Kevin Magnussen,,14,44.16796875,998.4085938,f,21.29140625,High,MEDIUM,MEDIUM,1,00:01:27.2,,
70th Anniversary Grand Prix,2020-08-09,Max Verstappen,1,4,58.55603448,1000.950862,f,25.28706897,High,HARD,HARD,3,00:01:27.2,00:01:26.8,00:01:26.2
70th Anniversary Grand Prix,2020-08-09,Lewis Hamilton,2,2,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:26.8,00:01:26.3,00:01:25.2
70th Anniversary Grand Prix,2020-08-09,Valtteri Bottas,3,1,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:26.7,00:01:25.8,00:01:25.2
70th Anniversary Grand Prix,2020-08-09,Charles Leclerc,4,8,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,2,00:01:27.4,00:01:26.7,00:01:26.6
70th Anniversary Grand Prix,2020-08-09,Alexander Albon,5,9,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:27.2,00:01:26.6,00:01:26.7
70th Anniversary Grand Prix,2020-08-09,Lance Stroll,6,6,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:27.2,00:01:26.7,00:01:26.4
70th Anniversary Grand Prix,2020-08-09,Nico Hulkenberg,7,3,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,SOFT,4,00:01:27.3,00:01:26.3,00:01:26.1
70th Anniversary Grand Prix,2020-08-09,Esteban Ocon,8,14,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,2,00:01:27.3,00:01:27,
70th Anniversary Grand Prix,2020-08-09,Lando Norris,9,10,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:27.2,00:01:26.9,00:01:26.8
70th Anniversary Grand Prix,2020-08-09,Daniil Kvyat,10,16,58.55603448,1000.950862,f,25.28706897,High,HARD,MEDIUM,3,00:01:27.9,,
70th Anniversary Grand Prix,2020-08-09,Pierre Gasly,11,7,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:27.2,00:01:26.5,00:01:26.5
70th Anniversary Grand Prix,2020-08-09,Sebastian Vettel,12,11,58.55603448,1000.950862,f,25.28706897,High,HARD,MEDIUM,3,00:01:27.6,00:01:27.1,
70th Anniversary Grand Prix,2020-08-09,Carlos Sainz,13,12,58.55603448,1000.950862,f,25.28706897,High,HARD,HARD,3,00:01:27.5,00:01:27.1,
70th Anniversary Grand Prix,2020-08-09,Daniel Ricciardo,14,5,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,MEDIUM,4,00:01:27.4,00:01:26.6,00:01:26.3
70th Anniversary Grand Prix,2020-08-09,Kimi Raikkonen,15,20,58.55603448,1000.950862,f,25.28706897,High,HARD,MEDIUM,2,00:01:28.5,,
70th Anniversary Grand Prix,2020-08-09,Romain Grosjean,16,13,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:27.5,00:01:27.3,
70th Anniversary Grand Prix,2020-08-09,Antonio Giovinazzi,17,19,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,MEDIUM,3,00:01:28.4,,
70th Anniversary Grand Prix,2020-08-09,George Russell,18,15,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,MEDIUM,4,00:01:27.8,00:01:27.5,
70th Anniversary Grand Prix,2020-08-09,Nicholas Latifi,19,18,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,MEDIUM,4,00:01:28.4,,
70th Anniversary Grand Prix,2020-08-09,Kevin Magnussen,,17,58.55603448,1000.950862,f,25.28706897,High,MEDIUM,HARD,3,00:01:28.2,,
Spanish Grand Prix,2020-08-16,Lewis Hamilton,1,1,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:16.9,00:01:16,00:01:15.6
Spanish Grand Prix,2020-08-16,Max Verstappen,2,3,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:17.2,00:01:16.5,00:01:16.3
Spanish Grand Prix,2020-08-16,Valtteri Bottas,3,2,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,4,00:01:17.2,00:01:16.2,00:01:15.6
Spanish Grand Prix,2020-08-16,Lance Stroll,4,5,56.38449612,997.703876,f,29.79689922,,SOFT,SOFT,3,00:01:17.3,00:01:16.7,00:01:16.6
Spanish Grand Prix,2020-08-16,Sergio Perez,5,4,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,2,00:01:17.1,00:01:16.9,00:01:16.5
Spanish Grand Prix,2020-08-16,Carlos Sainz,6,7,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:17.4,00:01:16.9,00:01:17
Spanish Grand Prix,2020-08-16,Sebastian Vettel,7,11,56.38449612,997.703876,f,29.79689922,,MEDIUM,SOFT,2,00:01:17.6,00:01:17.2,
Spanish Grand Prix,2020-08-16,Alexander Albon,8,6,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:17.4,00:01:17.2,00:01:17
Spanish Grand Prix,2020-08-16,Pierre Gasly,9,10,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:17.4,00:01:16.8,00:01:17.1
Spanish Grand Prix,2020-08-16,Lando Norris,10,8,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:17.6,00:01:17.2,00:01:17.1
Spanish Grand Prix,2020-08-16,Daniel Ricciardo,11,13,56.38449612,997.703876,f,29.79689922,,MEDIUM,SOFT,2,00:01:17.7,00:01:17.2,
Spanish Grand Prix,2020-08-16,Daniil Kvyat,12,12,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:17.7,00:01:17.2,
Spanish Grand Prix,2020-08-16,Esteban Ocon,13,15,56.38449612,997.703876,f,29.79689922,,MEDIUM,SOFT,2,00:01:17.8,00:01:17.6,
Spanish Grand Prix,2020-08-16,Kimi Raikkonen,14,14,56.38449612,997.703876,f,29.79689922,,MEDIUM,SOFT,3,00:01:17.8,00:01:17.4,
Spanish Grand Prix,2020-08-16,Kevin Magnussen,15,16,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,2,00:01:17.9,,
Spanish Grand Prix,2020-08-16,Antonio Giovinazzi,16,20,56.38449612,997.703876,f,29.79689922,,MEDIUM,SOFT,3,00:01:18.7,,
Spanish Grand Prix,2020-08-16,George Russell,17,18,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,3,00:01:18.1,,
Spanish Grand Prix,2020-08-16,Nicholas Latifi,18,19,56.38449612,997.703876,f,29.79689922,,MEDIUM,SOFT,3,00:01:18.5,,
Spanish Grand Prix,2020-08-16,Romain Grosjean,19,17,56.38449612,997.703876,f,29.79689922,,MEDIUM,SOFT,3,00:01:18.1,,
Spanish Grand Prix,2020-08-16,Charles Leclerc,,9,56.38449612,997.703876,f,29.79689922,,SOFT,MEDIUM,2,00:01:17.3,00:01:17,00:01:17.1
Belgian Grand Prix,2020-08-30,Lewis Hamilton,1,1,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,HARD,2,00:01:42.3,00:01:42,00:01:41.3
Belgian Grand Prix,2020-08-30,Valtteri Bottas,2,2,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,HARD,2,00:01:42.5,00:01:42.1,00:01:41.8
Belgian Grand Prix,2020-08-30,Max Verstappen,3,3,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,HARD,2,00:01:43.2,00:01:42.5,00:01:41.8
Belgian Grand Prix,2020-08-30,Daniel Ricciardo,4,4,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,HARD,2,00:01:43.3,00:01:42.5,00:01:42.1
Belgian Grand Prix,2020-08-30,Esteban Ocon,5,6,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,HARD,2,00:01:43.5,00:01:42.5,00:01:42.4
Belgian Grand Prix,2020-08-30,Alexander Albon,6,5,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,MEDIUM,2,00:01:43.4,00:01:42.2,00:01:42.3
Belgian Grand Prix,2020-08-30,Lando Norris,7,10,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,HARD,2,00:01:43.5,00:01:42.7,00:01:42.7
Belgian Grand Prix,2020-08-30,Pierre Gasly,8,12,54.85289256,962.4297521,f,18.56859504,Medium,HARD,MEDIUM,2,00:01:43.3,00:01:42.7,
Belgian Grand Prix,2020-08-30,Lance Stroll,9,9,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,HARD,2,00:01:43.3,00:01:42.5,00:01:42.6
Belgian Grand Prix,2020-08-30,Sergio Perez,10,8,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,HARD,2,00:01:43.3,00:01:42.7,00:01:42.5
Belgian Grand Prix,2020-08-30,Daniil Kvyat,11,11,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,HARD,2,00:01:43.3,00:01:42.7,
Belgian Grand Prix,2020-08-30,Kimi Raikkonen,12,16,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,HARD,2,00:01:43.7,,
Belgian Grand Prix,2020-08-30,Sebastian Vettel,13,14,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,HARD,2,00:01:43.6,00:01:43.3,
Belgian Grand Prix,2020-08-30,Charles Leclerc,14,13,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,MEDIUM,3,00:01:43.7,00:01:43,
Belgian Grand Prix,2020-08-30,Romain Grosjean,15,17,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,HARD,2,00:01:43.8,,
Belgian Grand Prix,2020-08-30,Nicholas Latifi,16,19,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,MEDIUM,3,00:01:44.1,,
Belgian Grand Prix,2020-08-30,Kevin Magnussen,17,20,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,SOFT,3,00:01:44.3,,
Belgian Grand Prix,2020-08-30,Carlos Sainz,,7,54.85289256,962.4297521,f,18.56859504,Medium,SOFT,SOFT,1,00:01:43.3,00:01:42.5,00:01:42.4
Belgian Grand Prix,2020-08-30,George Russell,,15,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,MEDIUM,1,00:01:43.6,00:01:43.5,
Belgian Grand Prix,2020-08-30,Antonio Giovinazzi,,18,54.85289256,962.4297521,f,18.56859504,Medium,MEDIUM,MEDIUM,1,00:01:44,,
Italian Grand Prix,2020-09-06,Pierre Gasly,1,10,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,3,00:01:20.1,00:01:19.9,00:01:20.2
Italian Grand Prix,2020-09-06,Carlos Sainz,2,3,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,3,00:01:20.1,00:01:19.7,00:01:19.7
Italian Grand Prix,2020-09-06,Lance Stroll,3,8,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,2,00:01:20.4,00:01:19.9,00:01:20
Italian Grand Prix,2020-09-06,Lando Norris,4,6,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,3,00:01:20.3,00:01:20,00:01:19.8
Italian Grand Prix,2020-09-06,Valtteri Bottas,5,2,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,3,00:01:19.8,00:01:19,00:01:19
Italian Grand Prix,2020-09-06,Daniel Ricciardo,6,7,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,3,00:01:20.5,00:01:20,00:01:19.9
Italian Grand Prix,2020-09-06,Lewis Hamilton,7,1,40.12447552,990.7804196,f,28.09090909,Low,SOFT,HARD,4,00:01:19.5,00:01:19.1,00:01:18.9
Italian Grand Prix,2020-09-06,Esteban Ocon,8,12,40.12447552,990.7804196,f,28.09090909,Low,SOFT,SOFT,3,00:01:20.7,00:01:20.2,
Italian Grand Prix,2020-09-06,Daniil Kvyat,9,11,40.12447552,990.7804196,f,28.09090909,Low,HARD,MEDIUM,3,00:01:20.3,00:01:20.2,
Italian Grand Prix,2020-09-06,Sergio Perez,10,4,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,3,00:01:20,00:01:19.7,00:01:19.7
Italian Grand Prix,2020-09-06,Nicholas Latifi,11,20,40.12447552,990.7804196,f,28.09090909,Low,MEDIUM,MEDIUM,3,00:01:21.7,,
Italian Grand Prix,2020-09-06,Romain Grosjean,12,16,40.12447552,990.7804196,f,28.09090909,Low,MEDIUM,HARD,3,00:01:21.1,,
Italian Grand Prix,2020-09-06,Kimi Raikkonen,13,14,40.12447552,990.7804196,f,28.09090909,Low,MEDIUM,SOFT,3,00:01:21,00:01:20.9,
Italian Grand Prix,2020-09-06,George Russell,14,19,40.12447552,990.7804196,f,28.09090909,Low,MEDIUM,MEDIUM,3,00:01:21.6,,
Italian Grand Prix,2020-09-06,Alexander Albon,15,9,40.12447552,990.7804196,f,28.09090909,Low,SOFT,HARD,3,00:01:21.1,00:01:20.1,00:01:20.1
Italian Grand Prix,2020-09-06,Antonio Giovinazzi,16,18,40.12447552,990.7804196,f,28.09090909,Low,MEDIUM,SOFT,4,00:01:21.2,,
Italian Grand Prix,2020-09-06,Max Verstappen,,5,40.12447552,990.7804196,f,28.09090909,Low,SOFT,MEDIUM,3,00:01:20.2,00:01:19.8,00:01:19.8
Italian Grand Prix,2020-09-06,Charles Leclerc,,13,40.12447552,990.7804196,f,28.09090909,Low,SOFT,HARD,3,00:01:20.4,00:01:20.3,
Italian Grand Prix,2020-09-06,Kevin Magnussen,,15,40.12447552,990.7804196,f,28.09090909,Low,MEDIUM,HARD,2,00:01:20.9,00:01:21.6,
Italian Grand Prix,2020-09-06,Sebastian Vettel,,17,40.12447552,990.7804196,f,28.09090909,Low,HARD,HARD,1,00:01:21.2,,
Tuscan Grand Prix,2020-09-13,Lewis Hamilton,1,1,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,6,00:01:15.8,00:01:15.3,00:01:15.1
Tuscan Grand Prix,2020-09-13,Valtteri Bottas,2,2,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,6,00:01:15.7,00:01:15.3,00:01:15.2
Tuscan Grand Prix,2020-09-13,Alexander Albon,3,4,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,6,00:01:16.5,00:01:15.9,00:01:16
Tuscan Grand Prix,2020-09-13,Daniel Ricciardo,4,8,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,6,00:01:17,00:01:16.2,00:01:16.5
Tuscan Grand Prix,2020-09-13,Sergio Perez,5,7,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,6,00:01:16.6,00:01:16.5,00:01:16.3
Tuscan Grand Prix,2020-09-13,Lando Norris,6,11,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,6,00:01:16.9,00:01:16.6,
Tuscan Grand Prix,2020-09-13,Daniil Kvyat,7,12,39.94431818,993.6153409,f,30.16988636,,MEDIUM,SOFT,6,00:01:16.9,00:01:16.9,
Tuscan Grand Prix,2020-09-13,Charles Leclerc,8,5,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,6,00:01:16.7,00:01:16.3,00:01:16.3
Tuscan Grand Prix,2020-09-13,Kimi Raikkonen,9,13,39.94431818,993.6153409,f,30.16988636,,MEDIUM,SOFT,7,00:01:17.1,00:01:16.9,
Tuscan Grand Prix,2020-09-13,Sebastian Vettel,10,14,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,7,00:01:17.1,00:01:16.9,
Tuscan Grand Prix,2020-09-13,George Russell,11,18,39.94431818,993.6153409,f,30.16988636,,MEDIUM,SOFT,6,00:01:17.2,,
Tuscan Grand Prix,2020-09-13,Romain Grosjean,12,15,39.94431818,993.6153409,f,30.16988636,,MEDIUM,SOFT,6,00:01:17.1,00:01:17.3,
Tuscan Grand Prix,2020-09-13,Antonio Giovinazzi,,17,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,1,00:01:17.2,,
Tuscan Grand Prix,2020-09-13,Nicholas Latifi,,19,39.94431818,993.6153409,f,30.16988636,,MEDIUM,MEDIUM,1,00:01:17.3,,
Tuscan Grand Prix,2020-09-13,Kevin Magnussen,,20,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,1,00:01:17.3,,
Tuscan Grand Prix,2020-09-13,Carlos Sainz,,9,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,1,00:01:17,00:01:16.5,00:01:17.9
Tuscan Grand Prix,2020-09-13,Lance Stroll,,6,39.94431818,993.6153409,f,30.16988636,,SOFT,MEDIUM,4,00:01:16.7,00:01:16.3,00:01:16.4
Tuscan Grand Prix,2020-09-13,Esteban Ocon,,10,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,2,00:01:16.8,00:01:16.3,
Tuscan Grand Prix,2020-09-13,Max Verstappen,,3,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,1,00:01:16.3,00:01:15.5,00:01:15.5
Tuscan Grand Prix,2020-09-13,Pierre Gasly,,16,39.94431818,993.6153409,f,30.16988636,,SOFT,SOFT,1,00:01:17.1,,
Russian Grand Prix,2020-09-27,Valtteri Bottas,1,3,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,HARD,2,00:01:32.7,00:01:32.4,00:01:32
Russian Grand Prix,2020-09-27,Max Verstappen,2,2,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,HARD,2,00:01:33.6,00:01:33.2,00:01:31.9
Russian Grand Prix,2020-09-27,Lewis Hamilton,3,1,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,HARD,2,00:01:33,00:01:32.8,00:01:31.3
Russian Grand Prix,2020-09-27,Sergio Perez,4,4,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,HARD,2,00:01:33.7,00:01:33,00:01:32.3
Russian Grand Prix,2020-09-27,Daniel Ricciardo,5,5,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,HARD,2,00:01:33.7,00:01:32.2,00:01:32.4
Russian Grand Prix,2020-09-27,Charles Leclerc,6,10,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,HARD,2,00:01:34.1,00:01:33.2,
Russian Grand Prix,2020-09-27,Esteban Ocon,7,7,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,HARD,2,00:01:33.6,00:01:33.2,00:01:32.6
Russian Grand Prix,2020-09-27,Daniil Kvyat,8,11,51.36287879,1012.878788,f,28.80606061,Medium,HARD,MEDIUM,2,00:01:33.5,00:01:33.2,
Russian Grand Prix,2020-09-27,Pierre Gasly,9,9,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,MEDIUM,3,00:01:33.7,00:01:33.1,00:01:33
Russian Grand Prix,2020-09-27,Alexander Albon,10,15,51.36287879,1012.878788,f,28.80606061,Medium,SOFT,MEDIUM,3,00:01:33.9,00:01:33.2,00:01:33
Russian Grand Prix,2020-09-27,Antonio Giovinazzi,11,17,51.36287879,1012.878788,f,28.80606061,Medium,MEDIUM,HARD,2,00:01:34.6,,
